ID,pred01,pred02,pred03,pred04,pred05,pred06,pred07,class01,class02
0638,9086444,11.76027759,2910.932408979271,518.1288988398031,28.36088902619525,631.0788162884123,2.6946027797105208,1,1
0639,10183844,8.02079268,3069.0545029541236,547.3979618190639,13.356775636783704,342.1198725819131,1.3346799853651667,1,1
0644,9889488,8.45679277,3031.861259754214,542.4679700827757,16.25458224111648,402.0162644853495,1.5747298955625761,1,1
0645,8056755,10.70384957,3186.110283375205,562.5867372107232,0.4646895310074994,2.5316537440238496,0,2,0
0646,11514451,9.85214286,3003.169682450245,537.9464577528203,21.740220235534746,487.06356136780136,1.9993778989944826,1,1
0649,6459501,6.93383178,3011.1668173840035,535.1493545452322,15.984228724576004,394.06390710662833,1.3396764749820051,1,1
0651,9634667,11.52288143,2830.4630802075844,505.68808848425283,57.06822541437662,1338.5614333762362,6.22833903747488,1,1
0653,10403139,10.91826086,3011.733497726254,532.5118500908243,23.708011493611952,623.3266133534686,2.7038358506011275,1,1
0654,8511167,8.30185985,3191.858575731952,562.8975807808605,0.28554092915115414,2.042734093309725,0,2,0
0656,8904720,6.81,3167.184450666044,572.1197437274955,0.3023168949502009,1.5838806151948428,0,2,0
0657,8601703,11.39574747,2952.178248599002,531.3728364622552,25.492811075588406,659.5060128047171,2.6789767196908434,1,1
0659,8447919,6.84,3150.7778913428197,566.3694614542873,1.2987693873249873,7.582481372423706,0,2,0
0660,6998144,11.14,2986.252513621545,528.6579178259843,22.798225552131864,635.1791034597943,2.6795172080012755,1,1
0661,11069162,11.11513807,2969.3189040073385,528.7000322976954,28.64638715897038,682.7222821920486,3.0076639021135376,1,1
0662,7814768,5.9494483,3107.453496876648,553.4824143501427,10.723831140725398,259.1370076458889,0.8635997482934995,1,1
0663,7722485,10.13176795,2995.4364802462283,528.7123534764779,26.009052763464183,714.6021140992025,3.0532733486944705,1,1
0665,10162194,8.50540019,3132.4454854144383,554.2058997105042,1.4008511512818627,12.045745721545805,0,2,0
0666,9390016,10.80159934,3155.044557343038,563.3499133396782,2.4107415882493908,13.092229712719517,0,2,0
0668,8046499,11.21355072,2862.131300224549,514.4930160832591,37.64346162136266,932.6672132979693,4.123080665212714,1,1
0670,7902255,10.92477363,3050.2040809192804,541.1363164176801,20.71916650918659,540.8795126006297,2.056484761161969,1,1
0671,7185484,11.11109227,3205.7220861347705,570.4041444423297,0.5366473194548512,1.341915118800161,0,2,0
0675,6963080,13.53798273,2935.742823602236,521.9621607170501,30.20200277335696,792.729167501934,3.3322824875156454,1,1
0676,9281802,5.82724226,3141.541044434366,553.3288980283987,7.219232664356748,143.61815844552834,0.46317165056076115,1,1
0678,7901832,10.64559972,3155.276312628826,561.7778493288943,0.2368344005415625,0.8811227859254402,0,2,0
0679,9514461,16.20301599,2935.515348580175,523.2378702675134,25.706873682239152,736.2349781077797,3.158354155465088,1,1
0681,8033573,18.15628644,3163.8026759791896,560.7449889828177,0.27109278247658036,1.5485389603607254,0,2,0
0683,6045630,8.37886046,3156.6546062767725,559.935882538016,0.8805750811148342,3.9091373536134295,0,2,0
0692,7647506,13.05284667,2978.9766822129873,526.1008885623113,20.624779296994387,574.004734991179,2.3040192294749144,1,1
0693,6184446,12.93967114,3198.401291680182,576.0436854057413,0.7705459024983002,3.7141411578591845,0,2,0
0695,11206033,12.61864531,3160.8842951338806,562.2870985797997,0.34528560943470615,2.9369323654982242,0,2,0
0696,8692465,10.42639909,3155.867367346548,555.799084241506,1.6585754009760805,12.427945759111987,0,2,0
0697,10657330,11.22670797,2975.2110467158077,524.8892158681731,28.547077239486036,669.1533947838836,2.8918934524380377,1,1
0702,7041361,6.89462104,3139.3263735490614,548.8587262498293,9.112810447611176,196.50890707629685,0.6570769740960903,1,1
0703,12399847,10.15418915,3133.9632450449685,558.0066488437279,0.4776998019651394,1.9930265284758093,0,2,0
0706,7352162,11.52,3203.9562880883527,560.8084525808957,0.5803473142575225,3.9883284447426677,0,2,0
0707,11205675,7.21796916,3068.796407863824,548.0995035064908,18.630178790801676,462.2253071410682,1.9551583631328546,1,1
0710,10245717,8.92959696,3185.2557957308727,566.0985344918989,0.2594899332112017,1.7270976628778547,0,2,0
0718,11625426,8.54615496,3181.609379026831,566.4707769190284,0.632667980562462,4.400635879821518,0,2,0
0720,10233744,12.57259374,3177.0440696767655,563.7504015541905,0.3422110985592039,1.717567959842662,0,2,0
0723,9682762,16.55687842,3043.8036453360123,543.2505677705044,20.419970313159922,442.4444156762721,1.7780730404437624,1,1
0725,8625452,12.77163281,3055.270139846003,543.1656247865751,11.283912346563596,267.7153807437263,0.9392727900218216,1,1
0726,6149396,11.85728528,2967.6736600098307,529.9523087565075,24.48032517077492,597.5312578121338,2.14786170473795,1,1
0732,12424767,6.78367754,3137.693769786112,564.4148523398635,0.2635767317552333,2.10069952412513,0,2,0
0734,7048716,12.48961369,2946.4877877175795,528.6525803911903,27.377025589043903,698.2676217944503,2.724286661257963,1,1
0738,9234434,12.91192201,3181.3790519229665,568.6422238637608,0.6414057138473713,3.4324289576259974,0,2,0
0741,7411215,13.10474801,3147.62229684133,562.7462200393121,0.38015002580265833,2.5853696078808217,0,2,0
0742,5746181,4.45302761,3139.9460569220128,558.4635134967276,9.90564999664167,131.95456131292988,0.117619526977616,1,1
0743,9787117,10.51770608,3122.9543691680547,559.9915941827462,4.300272625391953,39.09026930512327,0,2,0
0746,7828380,7.46749,2954.0008099195725,522.3182410838901,30.575601821786933,640.167556578861,1.9867088019847963,2,0
0747,7505221,11.0825,3174.1777515328467,569.2586372674109,0.30521461530664395,2.0160049254976493,0,2,0
0748,7333239,15.6294,3191.7941425054796,565.0644125811416,0.7254112527694089,3.012702399965475,0,2,0
0750,7343187,8.3791,3118.0915429677116,555.0349794437341,12.780492184555913,273.5075960402864,0.9167418903592897,1,1
0753,6244430,10.5848,2941.5055287108353,513.249398275577,29.27521126624309,696.5937226465346,2.811348722125347,1,1
0758,8053910,6.44791761,3047.6998773839377,551.0582714638783,13.253099004244921,356.1685649653718,1.3155329417868997,1,1
0760,5880551,4.55851531,3110.4060095119335,553.3826790051658,14.623577224694015,194.56429300063053,0.5705191499162406,1,1
0762,8809562,13.48425205,2972.866664202638,529.9520930051833,49.78874426991821,756.66087839314,3.1177798428303327,1,1
0764,7740305,10.98359453,3166.052450781461,561.7231192203456,0.23818928741637285,1.0196778816634986,0,2,0
0766,9682020,14.48173839,3155.1881419459514,564.2122709853829,0.4249246516999413,4.1334167216469915,0,2,0
0770,8635493,9.66544973,3036.2892423919125,544.0580456904203,22.6844958206704,568.3002431647841,2.322161330389616,1,1
0773,10003777,10.47049414,3198.396116270726,570.3891649486234,0.46946582391630876,3.446640210112507,0,2,0
0775,9095894,5.9620029,3174.986523026664,558.5806856756747,0.22453518489346844,1.33605144443287,0,2,0
0779,9763670,9.76,2986.564071865006,531.8792032134812,25.298155616093975,621.3344232434615,2.7763861634566225,1,1
0780,9774178,9.50522756,3101.707689369661,548.869556374089,9.627094178479203,211.88643261374474,0.6826667783107978,1,1
0782,9607817,12.64188377,3170.6007358814,566.8462771616712,0.4562463031479214,1.6720920027043134,0,2,0
0783,7553141,10.92177706,3193.6937612783236,568.9519669897219,0.6896316721617972,3.232877731738935,0,2,0
0784,6115326,16.61,3117.2121479148973,558.5120048957136,5.928601955310623,47.63360303681283,0,2,0
0786,7511392,10.91922857,3134.692795604339,557.2916407996141,0.3132481718343891,1.5101422244726113,0,2,0
